latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
11.5544,43.111,328.5,1.3,1.1,2020-04-22,1023,Aqua,MODIS,58,6.03,302.2,15.8,D,2
12.0287,42.1925,338.6,1.1,1.1,2020-05-02,0756,Terra,MODIS,81,6.03,312.4,20.2,D,0
11.8599,42.0916,337.6,1.1,1.1,2020-05-02,0756,Terra,MODIS,79,6.03,311.3,17.8,D,0
11.8584,42.1017,339.5,1.1,1.1,2020-05-02,0756,Terra,MODIS,82,6.03,313.3,21.9,D,0
11.4584,42.2974,336.1,1.1,1.1,2020-05-02,0756,Terra,MODIS,50,6.03,311.1,19.5,D,0
11.4552,42.3182,337.2,1.2,1.1,2020-05-02,0756,Terra,MODIS,70,6.03,311.4,22.8,D,0
11.4519,42.339,333.8,1.2,1.1,2020-05-02,0756,Terra,MODIS,77,6.03,307.7,14.4,D,0
11.4502,42.3494,331.9,1.2,1.1,2020-05-02,0756,Terra,MODIS,73,6.03,306.7,11.2,D,0
11.4593,42.3358,333,3.4,1.7,2020-05-03,1004,Aqua,MODIS,81,6.03,304.3,79.4,D,0
11.4488,42.2753,333.7,3.4,1.7,2020-05-03,1004,Aqua,MODIS,86,6.03,305.5,88.5,D,0
11.6959,42.4617,324.1,3.2,1.7,2020-05-03,1004,Aqua,MODIS,0,6.03,296.3,82.2,D,0
11.6455,42.1886,328.3,3.4,1.7,2020-05-03,1004,Aqua,MODIS,33,6.03,298.9,75.2,D,0
12.217,43.2693,334,1,1,2020-05-04,0744,Terra,MODIS,50,6.03,309.1,16.9,D,0
12.0828,42.322,332.6,4.1,1.9,2020-05-05,0827,Terra,MODIS,39,6.03,302.7,113.4,D,0
12.3245,42.4146,335.3,2.4,1.5,2020-05-07,0815,Terra,MODIS,77,6.03,305.5,50.5,D,0
12.3113,42.4124,334.3,2.4,1.5,2020-05-07,0815,Terra,MODIS,71,6.03,305.6,46.5,D,0
12.1325,42.457,334.8,2.4,1.5,2020-05-07,0815,Terra,MODIS,75,6.03,303,58.9,D,0
12.1287,42.4785,331.6,2.4,1.5,2020-05-07,0815,Terra,MODIS,68,6.03,302.3,44.4,D,0
12.1192,42.4547,330.6,2.4,1.5,2020-05-07,0815,Terra,MODIS,59,6.03,302.1,40.2,D,0
12.1238,42.4501,330.1,2.4,1.5,2020-05-07,0815,Terra,MODIS,38,6.03,302.3,39,D,0
12.1854,43.3205,327.5,4.8,2,2020-05-21,0827,Terra,MODIS,48,6.03,299,64.3,D,0
11.6082,43.1436,316.6,1.6,1.2,2020-07-02,0726,Terra,MODIS,38,6.03,304.5,15,D,3
11.5516,43.1188,337,1,1,2020-07-25,1035,Aqua,MODIS,76,6.03,308.9,12.1,D,2
11.5869,41.9836,331.4,1.3,1.1,2020-07-28,0803,Terra,MODIS,35,6.03,303.1,16.7,D,0
11.5578,42.4601,331.8,2.5,1.5,2020-07-29,1010,Aqua,MODIS,56,6.03,303.6,40.5,D,0
11.5512,42.4568,331.5,2.5,1.5,2020-07-29,1010,Aqua,MODIS,69,6.03,304,39.4,D,0
11.5913,42.4469,330.4,2.5,1.5,2020-07-29,1010,Aqua,MODIS,0,6.03,303.3,37.7,D,0
12.3843,43.2102,326,3.6,1.8,2020-08-02,0821,Terra,MODIS,21,6.03,297,73.9,D,0
12.1,42.408,335.6,1.8,1.3,2020-08-20,0809,Terra,MODIS,34,6.03,310.1,55.6,D,0
11.877,42.0903,333.5,1.7,1.3,2020-08-20,0809,Terra,MODIS,69,6.03,308.5,22.7,D,0
11.8629,42.1041,334.4,1.7,1.3,2020-08-20,0809,Terra,MODIS,71,6.03,309.7,27.8,D,0
11.5428,41.8835,332.1,1.7,1.3,2020-08-20,0809,Terra,MODIS,60,6.03,307.1,27.9,D,0
11.5289,41.8968,330.7,1.7,1.3,2020-08-20,0809,Terra,MODIS,26,6.03,306.9,22.8,D,0
11.8675,42.0865,332.6,1.3,1.1,2020-08-29,0802,Terra,MODIS,73,6.03,308.6,17.8,D,0
11.8655,42.0988,334.7,1.3,1.1,2020-08-29,0802,Terra,MODIS,77,6.03,309.3,23.4,D,0
11.6388,42.3574,332.3,1.4,1.2,2020-08-29,0803,Terra,MODIS,39,6.03,308,19.4,D,0
11.8643,42.0966,331.3,3.4,1.7,2020-09-08,1004,Aqua,MODIS,72,6.03,303.1,56.3,D,0
11.6915,42.1983,332.5,2.3,1.5,2020-09-12,0815,Terra,MODIS,70,6.03,307.3,37,D,0
11.5645,41.8704,333.3,2.2,1.4,2020-09-12,0815,Terra,MODIS,75,6.03,306.8,39.7,D,0
11.487,42.2367,330,2.4,1.5,2020-09-12,0815,Terra,MODIS,40,6.03,306.1,35.3,D,0
11.463,42.3155,333.6,2.4,1.5,2020-09-12,0815,Terra,MODIS,63,6.03,307.8,50.7,D,0
11.5489,43.1062,335.5,1.3,1.1,2020-09-13,1023,Aqua,MODIS,35,6.03,311.9,9.9,D,0
11.4485,42.2869,336.2,1.8,1.3,2020-09-21,0809,Terra,MODIS,40,6.03,312.3,32.3,D,0
11.4458,42.3032,336.7,1.8,1.3,2020-09-21,0809,Terra,MODIS,50,6.03,312.5,33.8,D,0
11.443,42.3196,335.7,1.8,1.3,2020-09-21,0809,Terra,MODIS,51,6.03,311.9,28.8,D,0
11.4402,42.3359,335.4,1.8,1.3,2020-09-21,0809,Terra,MODIS,46,6.03,311.9,30.7,D,0
12.13,42.4533,334.4,2.4,1.5,2020-09-28,0815,Terra,MODIS,70,6.03,308.4,52.6,D,0
12.1262,42.4747,332.8,2.4,1.5,2020-09-28,0815,Terra,MODIS,72,6.03,307.4,46.6,D,0
11.8629,42.1025,332.3,2.3,1.5,2020-09-28,0815,Terra,MODIS,72,6.03,305,40.4,D,0
11.459,42.3101,332.9,2.4,1.5,2020-09-28,0815,Terra,MODIS,74,6.03,307.9,44.3,D,0
11.4457,42.3077,333.4,2.4,1.5,2020-09-28,0815,Terra,MODIS,75,6.03,307.7,44.6,D,0
11.442,42.3292,333.4,2.4,1.5,2020-09-28,0815,Terra,MODIS,74,6.03,307.7,45.2,D,0
11.4287,42.3268,333.9,2.4,1.5,2020-09-28,0815,Terra,MODIS,75,6.03,307.6,46.1,D,0
11.425,42.3482,332.7,2.4,1.5,2020-09-28,0815,Terra,MODIS,73,6.03,307.2,41.7,D,0
11.4154,42.3243,334.4,2.4,1.5,2020-09-28,0815,Terra,MODIS,76,6.03,307,48.2,D,0
11.4117,42.3457,332.8,2.4,1.5,2020-09-28,0815,Terra,MODIS,73,6.03,306.6,40.9,D,0
11.8563,42.1044,331,1.3,1.2,2020-09-30,0802,Terra,MODIS,50,6.03,307.8,16.1,D,0
11.4478,42.2812,336.9,1.4,1.2,2020-09-30,0803,Terra,MODIS,51,6.03,313.5,23,D,0
11.4457,42.2938,337.2,1.4,1.2,2020-09-30,0803,Terra,MODIS,40,6.03,313.4,22.3,D,0
11.8588,42.1006,335.5,2.3,1.5,2020-10-14,0815,Terra,MODIS,73,6.03,315,46.9,D,0
11.6321,42.362,333.1,1.4,1.2,2020-10-16,0802,Terra,MODIS,43,6.03,314.8,18.2,D,0
11.5141,43.1042,327.8,1.1,1,2020-11-21,0738,Terra,MODIS,67,6.03,310.6,10.1,D,0
11.5075,43.0973,327.3,1.1,1,2020-11-21,0738,Terra,MODIS,52,6.03,309.1,10.8,D,0
11.4612,41.9928,332.2,2.7,1.6,2021-04-27,1010,Aqua,MODIS,65,6.03,305.6,52.6,D,0
11.592,42.4249,329.9,2.5,1.5,2021-04-27,1010,Aqua,MODIS,43,6.03,302.7,31.7,D,0
12.1218,42.4581,335.1,2.4,1.5,2021-04-27,1010,Aqua,MODIS,77,6.03,309.3,52.5,D,0
11.9382,42.321,339.1,1.1,1.1,2021-05-05,0755,Terra,MODIS,84,6.03,312.5,20.1,D,0
11.5563,43.1101,332.9,1.1,1,2021-05-14,0748,Terra,MODIS,38,6.03,312.5,8.1,D,2
11.5086,43.0975,335.8,1.1,1,2021-06-03,1028,Aqua,MODIS,72,6.03,318.3,10.7,D,0
11.5124,43.0963,343.2,1,1,2021-06-08,0742,Terra,MODIS,84,6.03,314.7,24.6,D,0
11.5122,43.0981,334.4,1.2,1.1,2021-06-08,1047,Aqua,MODIS,68,6.03,314.8,11.1,D,0
11.5577,43.0857,329.8,1.1,1,2021-08-02,0747,Terra,MODIS,69,6.03,304,8.5,D,0
11.5829,41.9833,329.6,4.7,2,2021-09-04,0958,Aqua,MODIS,41,6.03,301.5,94,D,0
11.4552,42.3203,336.7,1.9,1.4,2021-09-25,1016,Aqua,MODIS,48,6.03,310.1,41.5,D,0
11.4468,42.278,332.5,1,1,2021-10-05,0746,Terra,MODIS,41,6.03,306.2,11.7,D,0
11.4689,42.3137,335.3,1.8,1.3,2021-10-10,0804,Terra,MODIS,69,6.03,305.9,38.6,D,0
11.4365,42.3187,333.9,1.8,1.3,2021-10-10,0804,Terra,MODIS,66,6.03,305,35.7,D,0
11.422,42.3331,333.1,1.8,1.3,2021-10-10,0804,Terra,MODIS,68,6.03,304.7,31.3,D,0
11.4693,43.2286,328.5,1,1,2021-12-01,0739,Terra,MODIS,68,6.03,308.9,13.4,D,0
11.8648,42.0944,323.1,3,1.7,2022-03-17,0812,Terra,MODIS,52,6.03,298.5,55.2,D,0
11.9476,43.1432,311.5,4.8,2,2022-04-25,0817,Terra,MODIS,12,6.03,284.7,45,D,0
12.3086,42.401,333.7,2.4,1.5,2022-04-27,0805,Terra,MODIS,65,6.03,307.4,44.8,D,0
12.3048,42.4227,334.6,2.4,1.5,2022-04-27,0805,Terra,MODIS,76,6.03,307.6,48.5,D,0
11.6656,42.4628,302.1,1.7,1.3,2022-07-24,1941,Terra,MODIS,13,6.03,290.5,17.9,N,0
11.509,43.0986,312,1,1,2022-07-27,2254,Aqua,MODIS,84,6.03,297,6,N,0
12.1095,42.4094,331.7,2.1,1.4,2022-08-07,1018,Aqua,MODIS,48,6.03,302.3,48.2,D,0
11.8651,42.0962,333,1.4,1.2,2022-09-04,0749,Terra,MODIS,75,6.03,309.4,20.7,D,0
11.6071,43.1483,318.4,1.6,1.3,2022-09-20,0748,Terra,MODIS,45,6.03,298.8,17.3,D,3
11.5922,42.4482,334.8,1,1,2022-09-22,0736,Terra,MODIS,64,6.03,310.3,10.7,D,0
11.5182,43.0983,303.6,1.1,1.1,2022-12-12,2249,Aqua,MODIS,56,6.03,293.2,5.7,N,0
11.4405,42.3314,331,1.9,1.3,2023-04-29,0746,Terra,MODIS,69,61.03,306.7,28.1,D,0
11.471,42.3217,332.8,1.3,1.1,2023-05-06,0738,Terra,MODIS,13,61.03,308.7,19.5,D,0
11.4691,42.3336,334.6,1.3,1.1,2023-05-06,0738,Terra,MODIS,57,61.03,309.3,21.8,D,0
11.4628,42.3081,334.6,1.3,1.1,2023-05-06,0738,Terra,MODIS,66,61.03,309.7,19.1,D,0
11.459,42.332,334.6,1.3,1.1,2023-05-06,0738,Terra,MODIS,67,61.03,309,22.1,D,0
11.4526,42.3128,333.4,1.3,1.1,2023-05-06,0738,Terra,MODIS,61,61.03,308.9,17.8,D,0
11.4507,42.3247,333.6,1.3,1.1,2023-05-06,0738,Terra,MODIS,73,61.03,308.9,17.9,D,0
11.4406,42.3231,334,1.3,1.1,2023-05-06,0738,Terra,MODIS,74,61.03,309.3,18.5,D,0
11.4854,41.9447,331.9,2,1.4,2023-05-07,1029,Aqua,MODIS,58,61.03,309,35.9,D,0
12.0364,42.1829,333.2,1.9,1.3,2023-05-07,1029,Aqua,MODIS,36,61.03,306.7,36.8,D,0
11.1438,41.8988,318.5,3.9,1.8,2023-05-09,1015,Aqua,MODIS,25,61.03,293.9,68.5,D,0
12.3136,42.4106,334.6,2.7,1.6,2023-05-16,0754,Terra,MODIS,70,61.03,308.1,58.6,D,0
11.4406,42.297,331.6,2.8,1.6,2023-05-16,0754,Terra,MODIS,66,61.03,305.2,44.6,D,0
11.4364,42.3214,333,2.8,1.6,2023-05-16,0754,Terra,MODIS,77,61.03,305.3,54.9,D,0
11.4321,42.3458,331.6,2.8,1.6,2023-05-16,0754,Terra,MODIS,75,61.03,305,51.2,D,0
11.4224,42.3188,331.9,2.8,1.6,2023-05-16,0754,Terra,MODIS,70,61.03,305.6,49.7,D,0
11.4042,42.3406,332.2,2.8,1.6,2023-05-16,0754,Terra,MODIS,67,61.03,305,51.2,D,0
11.4131,42.341,331.1,3.7,1.8,2023-05-16,1015,Aqua,MODIS,55,61.03,301.3,71.9,D,0
11.439,42.3013,330.2,3.7,1.8,2023-05-16,1015,Aqua,MODIS,83,61.03,301.3,57.3,D,0
11.4055,42.3379,330.3,3.7,1.8,2023-05-16,1015,Aqua,MODIS,42,61.03,302,56.6,D,0
11.4469,42.2952,330.7,3.7,1.8,2023-05-16,1015,Aqua,MODIS,65,61.03,301.9,62.6,D,0
11.6215,41.9705,330.4,3.9,1.8,2023-05-16,1015,Aqua,MODIS,30,61.03,305.4,82,D,0
11.6687,42.1412,326.3,3.8,1.8,2023-05-16,1015,Aqua,MODIS,30,61.03,303.4,53.6,D,0
12.3111,42.4131,331.8,2.4,1.5,2023-05-17,0657,Terra,MODIS,51,61.03,306,37.2,D,0
11.4292,42.309,333.3,1.4,1.2,2023-05-18,0738,Terra,MODIS,75,61.03,308.6,16.9,D,0
12.1318,42.4627,330.5,2.8,1.6,2023-05-28,0754,Terra,MODIS,44,61.03,305.6,44.3,D,0
11.8604,42.1005,329.6,2.6,1.6,2023-05-28,0754,Terra,MODIS,51,61.03,303.6,38.4,D,0
11.4344,42.3499,331,2.8,1.6,2023-05-28,0754,Terra,MODIS,73,61.03,302.9,51.5,D,0
11.429,42.298,331.7,2.8,1.6,2023-05-28,0754,Terra,MODIS,75,61.03,303.3,57.1,D,0
11.4204,42.3473,330.8,2.8,1.6,2023-05-28,0754,Terra,MODIS,73,61.03,302.7,45.5,D,0
11.4106,42.3201,331.8,2.8,1.6,2023-05-28,0754,Terra,MODIS,69,61.03,302.4,49.2,D,0
11.4389,42.2932,331.8,2.8,1.6,2023-05-28,0754,Terra,MODIS,60,61.03,303.4,55.7,D,0
11.4348,42.3179,331.8,2.8,1.6,2023-05-28,0754,Terra,MODIS,68,61.03,303.7,54.6,D,0
11.6597,42.4699,331.4,2,1.4,2023-05-28,1028,Aqua,MODIS,0,61.03,308.1,19,D,0
12.3168,42.437,331.1,1.9,1.4,2023-05-28,1029,Aqua,MODIS,33,61.03,303.7,55.5,D,0
11.6967,42.1945,332,1.9,1.3,2023-06-04,0745,Terra,MODIS,72,61.03,307.2,23.2,D,0
11.4589,42.3271,332.4,1.9,1.4,2023-06-04,0745,Terra,MODIS,38,61.03,309.4,29,D,0
11.2801,42.0541,344.1,1,1,2023-06-28,1053,Aqua,MODIS,85,61.03,319.6,19.6,D,0
11.1421,42.1217,300.4,2.7,1.6,2023-07-15,1839,Terra,MODIS,10,61.03,289.3,37.2,N,0
11.5573,43.1096,328.5,1.1,1,2023-08-17,0724,Terra,MODIS,30,61.03,304.7,11.1,D,2
11.5558,43.1195,327.7,1.1,1,2023-08-17,0724,Terra,MODIS,32,61.03,304.8,9.9,D,2
11.4495,42.2998,339.5,2.2,1.4,2023-08-18,1030,Aqua,MODIS,84,61.03,315.1,46,D,0
11.4655,42.3172,340.6,2.2,1.4,2023-08-18,1030,Aqua,MODIS,85,61.03,314.9,48,D,0
11.4622,42.2974,341.5,2.2,1.4,2023-08-18,1030,Aqua,MODIS,86,61.03,315.2,55.5,D,0
11.4559,42.3324,339.4,2.2,1.4,2023-08-18,1030,Aqua,MODIS,84,61.03,314.8,43.6,D,0
11.4525,42.3127,340.1,2.2,1.4,2023-08-18,1030,Aqua,MODIS,85,61.03,315.4,45.4,D,0
11.4491,42.293,340.1,2.2,1.4,2023-08-18,1030,Aqua,MODIS,85,61.03,315.1,47.2,D,0
12.0967,42.4025,335.9,1.3,1.1,2023-08-22,0732,Terra,MODIS,64,61.03,312.2,17.4,D,0
11.4797,41.9583,334.2,2.6,1.5,2023-08-25,1029,Aqua,MODIS,75,61.03,309.8,49,D,0
11.5325,41.8963,334.1,2.6,1.6,2023-08-25,1029,Aqua,MODIS,78,61.03,310.4,57.6,D,0
11.5462,41.8936,332.6,2.6,1.6,2023-08-25,1029,Aqua,MODIS,66,61.03,309.2,48.2,D,0
11.5559,41.8682,333.1,2.6,1.6,2023-08-25,1029,Aqua,MODIS,77,61.03,309,52,D,0
11.5928,42.0036,334.2,2.5,1.5,2023-08-25,1029,Aqua,MODIS,78,61.03,309.7,51,D,0
11.589,41.9808,337,2.6,1.5,2023-08-25,1029,Aqua,MODIS,78,61.03,311.5,63.9,D,0
11.5866,41.9979,335.6,2.5,1.5,2023-08-25,1029,Aqua,MODIS,66,61.03,310.6,56.2,D,0
11.6811,42.143,331.8,2.5,1.5,2023-08-25,1029,Aqua,MODIS,65,61.03,309.1,40.4,D,0
11.6945,42.1403,333.4,2.5,1.5,2023-08-25,1029,Aqua,MODIS,74,61.03,309.2,45.1,D,0
11.8584,42.1075,333.9,1.7,1.3,2023-08-27,0739,Terra,MODIS,66,61.03,310.3,24.5,D,0
11.5372,41.8769,330,3.2,1.7,2023-09-08,1025,Aqua,MODIS,70,61.03,305.6,56,D,0
11.5519,41.8732,331.3,3.2,1.7,2023-09-08,1025,Aqua,MODIS,73,61.03,306.1,67.7,D,0
11.4533,42.2817,335.4,1,1,2023-09-22,0721,Terra,MODIS,73,61.03,310.7,13.3,D,0
11.452,42.2907,337.9,1,1,2023-09-22,0721,Terra,MODIS,78,61.03,311.9,16.9,D,0
11.4506,42.2998,338.1,1,1,2023-09-22,0721,Terra,MODIS,78,61.03,312.2,17.3,D,0
11.4493,42.3088,337.7,1,1,2023-09-22,0721,Terra,MODIS,77,61.03,311.7,16,D,0
11.4444,42.2804,330.9,1,1,2023-09-22,0721,Terra,MODIS,53,61.03,306.1,6.9,D,0
11.4523,42.3018,331.3,2.3,1.5,2023-09-25,0745,Terra,MODIS,74,61.03,305.2,38.2,D,0
11.4613,42.3241,329.7,3.3,1.7,2023-09-30,0752,Terra,MODIS,55,61.03,305.1,57,D,0
